source,listing_id,title,address,city,chain,broker,price,status,published,snapshot_at,last_seen_at
DNB,6851e2b8-5fb9-4730-37a1-08dde49738bf,"Stor enebolig beliggende på et høydedrag med panorama fjordutsikt! Solrik og attraktiv beliggenhet ved marka, nær sjøen.","Sydvesten 10, 3077, Sande I Vestfold, SANDE I VESTFOLD, HOLMESTRAND, VESTFOLD, Norge",Sande I Vestfold,DNB Eiendom,Eskil Hansen Horten,8190840.0,available,2025-08-26T21:30:17.166Z,2025-09-24 20:02:09,2025-09-24T20:02:09.126495+00:00
DNB,6851e2b8-5fb9-4730-37a1-08dde49738bf,"Stor enebolig beliggende på et høydedrag med panorama fjordutsikt! Solrik og attraktiv beliggenhet ved marka, nær sjøen.","Sydvesten 10, 3077, Sande I Vestfold, SANDE I VESTFOLD, HOLMESTRAND, VESTFOLD, Norge",Sande I Vestfold,DNB Eiendom,Eskil Hansen Horten,8190840.0,available,2025-08-26T21:30:17.166Z,2025-09-24 20:02:09,2025-09-24T20:02:09.126500+00:00
DNB,6851e2b8-5fb9-4730-37a1-08dde49738bf,"Stor enebolig beliggende på et høydedrag med panorama fjordutsikt! Solrik og attraktiv beliggenhet ved marka, nær sjøen.","Sydvesten 10, 3077, Sande I Vestfold, SANDE I VESTFOLD, HOLMESTRAND, VESTFOLD, Norge",Sande I Vestfold,DNB Eiendom,Monica S. Holmen,8190840.0,available,2025-08-26T21:30:17.166Z,2025-09-24 20:02:09,2025-09-24T20:02:09.126505+00:00
DNB,a03f76e1-e040-4c38-3796-08dde49738bf,"Oppgradert nydelig hytte med bla. 2 stuer, 3 sov, solrike terrasser og nydelig utsikt.","Hytte Tjørn, 4387, Bjerkreim, BJERKREIM, BJERKREIM, ROGALAND, Norge",Bjerkreim,DNB Eiendom,Johnny Nicolai Olsen,1743590.0,available,2025-08-26T18:05:19.751Z,2025-09-24 20:02:09,2025-09-24T20:02:09.126700+00:00
DNB,a03f76e1-e040-4c38-3796-08dde49738bf,"Oppgradert nydelig hytte med bla. 2 stuer, 3 sov, solrike terrasser og nydelig utsikt.","Hytte Tjørn, 4387, Bjerkreim, BJERKREIM, BJERKREIM, ROGALAND, Norge",Bjerkreim,DNB Eiendom,Johnny Nicolai Olsen,1743590.0,available,2025-08-26T18:05:19.751Z,2025-09-24 20:02:09,2025-09-24T20:02:09.126706+00:00
DNB,a03f76e1-e040-4c38-3796-08dde49738bf,"Oppgradert nydelig hytte med bla. 2 stuer, 3 sov, solrike terrasser og nydelig utsikt.","Hytte Tjørn, 4387, Bjerkreim, BJERKREIM, BJERKREIM, ROGALAND, Norge",Bjerkreim,DNB Eiendom,Beate Bøhren,1743590.0,available,2025-08-26T18:05:19.751Z,2025-09-24 20:02:09,2025-09-24T20:02:09.126711+00:00
DNB,c085c189-9f5c-4e96-3795-08dde49738bf,Sjelden hjørneleilighet med fantastisk utsikt - Ingen innsyn - Garasjeplass med elbillader - 2 solrike balkonger,"Toppen 7, 1470, Lørenskog, LØRENSKOG, LØRENSKOG, AKERSHUS, Norge",Lørenskog,DNB Eiendom,Harry Haran Geevahan,12813590.0,available,2025-08-26T17:51:14.168Z,2025-09-24 20:02:09,2025-09-24T20:02:09.126909+00:00
DNB,c085c189-9f5c-4e96-3795-08dde49738bf,Sjelden hjørneleilighet med fantastisk utsikt - Ingen innsyn - Garasjeplass med elbillader - 2 solrike balkonger,"Toppen 7, 1470, Lørenskog, LØRENSKOG, LØRENSKOG, AKERSHUS, Norge",Lørenskog,DNB Eiendom,Harry Haran Geevahan,12813590.0,available,2025-08-26T17:51:14.168Z,2025-09-24 20:02:09,2025-09-24T20:02:09.126914+00:00
DNB,c085c189-9f5c-4e96-3795-08dde49738bf,Sjelden hjørneleilighet med fantastisk utsikt - Ingen innsyn - Garasjeplass med elbillader - 2 solrike balkonger,"Toppen 7, 1470, Lørenskog, LØRENSKOG, LØRENSKOG, AKERSHUS, Norge",Lørenskog,DNB Eiendom,Ragnhild Grødem,12813590.0,available,2025-08-26T17:51:14.168Z,2025-09-24 20:02:09,2025-09-24T20:02:09.126919+00:00
DNB,72662706-5030-44f8-3793-08dde49738bf,Sentral leilighet i 2. etasje - Sydvendt balkong med flott utsikt - 2 soverom - Oppvarming med vannbåren jordvarme,"Stangeløkkveien 8, 1778, Halden, HALDEN, HALDEN, ØSTFOLD, Norge",Halden,DNB Eiendom,Jan-Marcus Lilledal,2224497.0,available,2025-08-26T17:13:23.716Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127087+00:00
DNB,827c0224-fc2a-4425-3792-08dde49738bf,"Innholdsrikt rekkehus over tre plan i meget barnevennlig område. Garasje med elbil-lader og solrik uteplass. Vedovn.
","Husebyvegen 50E, 7097, Trondheim Sør (Saupstad), SAUPSTAD, TRONDHEIM, TRØNDELAG, Norge",Saupstad,DNB Eiendom,Fredrik Gulbrandsen ,4266788.0,available,2025-08-26T16:14:25.043Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127251+00:00
DNB,827c0224-fc2a-4425-3792-08dde49738bf,"Innholdsrikt rekkehus over tre plan i meget barnevennlig område. Garasje med elbil-lader og solrik uteplass. Vedovn.
","Husebyvegen 50E, 7097, Trondheim Sør (Saupstad), SAUPSTAD, TRONDHEIM, TRØNDELAG, Norge",Saupstad,DNB Eiendom,Fredrik Gulbrandsen ,4266788.0,available,2025-08-26T16:14:25.043Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127257+00:00
DNB,827c0224-fc2a-4425-3792-08dde49738bf,"Innholdsrikt rekkehus over tre plan i meget barnevennlig område. Garasje med elbil-lader og solrik uteplass. Vedovn.
","Husebyvegen 50E, 7097, Trondheim Sør (Saupstad), SAUPSTAD, TRONDHEIM, TRØNDELAG, Norge",Saupstad,DNB Eiendom,Odd Lennart Willassen,4266788.0,available,2025-08-26T16:14:25.043Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127262+00:00
DNB,4a4ffb09-0239-4b4c-a0b3-08ddce6b8353,3-roms selveierleilighet fra 2019 på bakkeplan med fin uteplass og utsikt | Garasjeplass | Heis | Attraktiv beliggenhet!,"Richard Baches vei 8, 1452, Nesoddtangen, NESODDTANGEN, NESODDEN, AKERSHUS, Norge",Nesoddtangen,DNB Eiendom,Mia Renée Fløttre,4886318.0,available,2025-08-26T13:40:21.658Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127428+00:00
DNB,4a4ffb09-0239-4b4c-a0b3-08ddce6b8353,3-roms selveierleilighet fra 2019 på bakkeplan med fin uteplass og utsikt | Garasjeplass | Heis | Attraktiv beliggenhet!,"Richard Baches vei 8, 1452, Nesoddtangen, NESODDTANGEN, NESODDEN, AKERSHUS, Norge",Nesoddtangen,DNB Eiendom,Mia Renée Fløttre,4886318.0,available,2025-08-26T13:40:21.658Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127434+00:00
DNB,4a4ffb09-0239-4b4c-a0b3-08ddce6b8353,3-roms selveierleilighet fra 2019 på bakkeplan med fin uteplass og utsikt | Garasjeplass | Heis | Attraktiv beliggenhet!,"Richard Baches vei 8, 1452, Nesoddtangen, NESODDTANGEN, NESODDEN, AKERSHUS, Norge",Nesoddtangen,DNB Eiendom,Anders Göran Danielsson Nymoen,4886318.0,available,2025-08-26T13:40:21.658Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127439+00:00
DNB,4a4ffb09-0239-4b4c-a0b3-08ddce6b8353,3-roms selveierleilighet fra 2019 på bakkeplan med fin uteplass og utsikt | Garasjeplass | Heis | Attraktiv beliggenhet!,"Richard Baches vei 8, 1452, Nesoddtangen, NESODDTANGEN, NESODDEN, AKERSHUS, Norge",Nesoddtangen,DNB Eiendom,Morten Lysaker,4886318.0,available,2025-08-26T13:40:21.658Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127444+00:00
DNB,03605edb-940d-4b89-9ab9-08dda28c3db1,Ærverdig og herskapelig enebolig i sveitserstil med særdeles god beliggenhet|Innholdsrikt med mye bygningsmasse|Utsikt! ,"Ommenveien 18, 1458, Fjellstrand, FJELLSTRAND, NESODDEN, AKERSHUS, Norge",Fjellstrand,DNB Eiendom,Christoffer Gard Sandvig,17938590.0,available,2025-08-26T13:11:18.236Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127719+00:00
DNB,03605edb-940d-4b89-9ab9-08dda28c3db1,Ærverdig og herskapelig enebolig i sveitserstil med særdeles god beliggenhet|Innholdsrikt med mye bygningsmasse|Utsikt! ,"Ommenveien 18, 1458, Fjellstrand, FJELLSTRAND, NESODDEN, AKERSHUS, Norge",Fjellstrand,DNB Eiendom,Christoffer Gard Sandvig,17938590.0,available,2025-08-26T13:11:18.236Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127733+00:00
DNB,03605edb-940d-4b89-9ab9-08dda28c3db1,Ærverdig og herskapelig enebolig i sveitserstil med særdeles god beliggenhet|Innholdsrikt med mye bygningsmasse|Utsikt! ,"Ommenveien 18, 1458, Fjellstrand, FJELLSTRAND, NESODDEN, AKERSHUS, Norge",Fjellstrand,DNB Eiendom,Morten Lysaker,17938590.0,available,2025-08-26T13:11:18.236Z,2025-09-24 20:02:09,2025-09-24T20:02:09.127738+00:00
DNB,22fa17f6-94dc-4bad-3788-08dde49738bf,Sjarmerende og enkel hytte i idylliske omgivelser | Flott utsikt til Strandstøyldalsvatnet | Steinkast ned til vannet ,"Strandstøylsdalen Vest 12, 3880, Dalen, DALEN, TOKKE, TELEMARK, Norge",Dalen,DNB Eiendom,Vetle Ljosland Karlberg,1220840.0,available,2025-08-26T13:05:30.22Z,2025-09-24 20:02:09,2025-09-24T20:02:09.792502+00:00
DNB,22fa17f6-94dc-4bad-3788-08dde49738bf,Sjarmerende og enkel hytte i idylliske omgivelser | Flott utsikt til Strandstøyldalsvatnet | Steinkast ned til vannet ,"Strandstøylsdalen Vest 12, 3880, Dalen, DALEN, TOKKE, TELEMARK, Norge",Dalen,DNB Eiendom,Vetle Ljosland Karlberg,1220840.0,available,2025-08-26T13:05:30.22Z,2025-09-24 20:02:09,2025-09-24T20:02:09.792509+00:00
DNB,22fa17f6-94dc-4bad-3788-08dde49738bf,Sjarmerende og enkel hytte i idylliske omgivelser | Flott utsikt til Strandstøyldalsvatnet | Steinkast ned til vannet ,"Strandstøylsdalen Vest 12, 3880, Dalen, DALEN, TOKKE, TELEMARK, Norge",Dalen,DNB Eiendom,Bodil Kragebøl Ullsgård,1220840.0,available,2025-08-26T13:05:30.22Z,2025-09-24 20:02:09,2025-09-24T20:02:09.792514+00:00
DNB,161e4fc6-8a4e-4b8c-3785-08dde49738bf,"Velholdt og usjenert fritidsbolig med spektakulær utsikt - Anneks, badstueanlegg, grillhytte og uthus - Scooterløype ","Storeggiveien 32, 9519, Kviby, KVIBY, ALTA, FINNMARK, Norge",Kviby,DNB Eiendom,Vidar Myklevoll,3076090.0,available,2025-08-26T12:08:24.936Z,2025-09-24 20:02:09,2025-09-24T20:02:09.792708+00:00
DNB,161e4fc6-8a4e-4b8c-3785-08dde49738bf,"Velholdt og usjenert fritidsbolig med spektakulær utsikt - Anneks, badstueanlegg, grillhytte og uthus - Scooterløype ","Storeggiveien 32, 9519, Kviby, KVIBY, ALTA, FINNMARK, Norge",Kviby,DNB Eiendom,Vidar Myklevoll,3076090.0,available,2025-08-26T12:08:24.936Z,2025-09-24 20:02:09,2025-09-24T20:02:09.792713+00:00
DNB,161e4fc6-8a4e-4b8c-3785-08dde49738bf,"Velholdt og usjenert fritidsbolig med spektakulær utsikt - Anneks, badstueanlegg, grillhytte og uthus - Scooterløype ","Storeggiveien 32, 9519, Kviby, KVIBY, ALTA, FINNMARK, Norge",Kviby,DNB Eiendom,Christian Hauge,3076090.0,available,2025-08-26T12:08:24.936Z,2025-09-24 20:02:09,2025-09-24T20:02:09.792718+00:00
DNB,161e4fc6-8a4e-4b8c-3785-08dde49738bf,"Velholdt og usjenert fritidsbolig med spektakulær utsikt - Anneks, badstueanlegg, grillhytte og uthus - Scooterløype ","Storeggiveien 32, 9519, Kviby, KVIBY, ALTA, FINNMARK, Norge",Kviby,DNB Eiendom,Kristoffer Sætrenes,3076090.0,available,2025-08-26T12:08:24.936Z,2025-09-24 20:02:09,2025-09-24T20:02:09.792723+00:00
DNB,03e6d769-eb34-48fb-3784-08dde49738bf,Helt ny kjedet enebolig. 3 soverom og 2 bad. Gulvvarme i alle rom. Vestvendt med sen kveldssol,"Føykåsveien 12B, 3140, Nøtterøy, NØTTERØY, FÆRDER, VESTFOLD, Norge",Nøtterøy,DNB Eiendom,Tor Olav Strandskog,5763590.0,available,2025-08-26T12:01:15.027Z,2025-09-24 20:02:09,2025-09-24T20:02:09.792907+00:00
DNB,03e6d769-eb34-48fb-3784-08dde49738bf,Helt ny kjedet enebolig. 3 soverom og 2 bad. Gulvvarme i alle rom. Vestvendt med sen kveldssol,"Føykåsveien 12B, 3140, Nøtterøy, NØTTERØY, FÆRDER, VESTFOLD, Norge",Nøtterøy,DNB Eiendom,Tor Olav Strandskog,5763590.0,available,2025-08-26T12:01:15.027Z,2025-09-24 20:02:09,2025-09-24T20:02:09.792912+00:00
DNB,03e6d769-eb34-48fb-3784-08dde49738bf,Helt ny kjedet enebolig. 3 soverom og 2 bad. Gulvvarme i alle rom. Vestvendt med sen kveldssol,"Føykåsveien 12B, 3140, Nøtterøy, NØTTERØY, FÆRDER, VESTFOLD, Norge",Nøtterøy,DNB Eiendom,Tove Strand,5763590.0,available,2025-08-26T12:01:15.027Z,2025-09-24 20:02:09,2025-09-24T20:02:09.792917+00:00
DNB,b4b4c88d-0936-484b-3781-08dde49738bf,"Nyoppført enebolig med høy standard-4 soverom, flotte uteplasser og familievennlige omgivelser","Nordbergveien 86B, 1738, Borgenhaugen, BORGENHAUGEN, SARPSBORG, ØSTFOLD, Norge",Borgenhaugen,DNB Eiendom,Henrik Almås,5320840.0,available,2025-08-26T11:53:49.957Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793107+00:00
DNB,b4b4c88d-0936-484b-3781-08dde49738bf,"Nyoppført enebolig med høy standard-4 soverom, flotte uteplasser og familievennlige omgivelser","Nordbergveien 86B, 1738, Borgenhaugen, BORGENHAUGEN, SARPSBORG, ØSTFOLD, Norge",Borgenhaugen,DNB Eiendom,Henrik Almås,5320840.0,available,2025-08-26T11:53:49.957Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793113+00:00
DNB,b4b4c88d-0936-484b-3781-08dde49738bf,"Nyoppført enebolig med høy standard-4 soverom, flotte uteplasser og familievennlige omgivelser","Nordbergveien 86B, 1738, Borgenhaugen, BORGENHAUGEN, SARPSBORG, ØSTFOLD, Norge",Borgenhaugen,DNB Eiendom,Pariwar Hajipouri,5320840.0,available,2025-08-26T11:53:49.957Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793118+00:00
DNB,b4b4c88d-0936-484b-3781-08dde49738bf,"Nyoppført enebolig med høy standard-4 soverom, flotte uteplasser og familievennlige omgivelser","Nordbergveien 86B, 1738, Borgenhaugen, BORGENHAUGEN, SARPSBORG, ØSTFOLD, Norge",Borgenhaugen,DNB Eiendom,Ellen Mjaaland,5320840.0,available,2025-08-26T11:53:49.957Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793123+00:00
DNB,90b42b2f-6ae5-4f7f-aa47-08dde4704834,"Eldre hytte med sjel og sjarm | Sentral tomt på 3,1 mål | Gode solforhold og flott beliggenhet | Skiløyper rett utenfor","Grøtåssetervegen 14, 2618, Lillehammer, LILLEHAMMER, LILLEHAMMER, INNLANDET, Norge",Lillehammer,DNB Eiendom,Martin Slåttholm Sønsteli,2563590.0,available,2025-08-26T11:45:35.278Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793368+00:00
DNB,90b42b2f-6ae5-4f7f-aa47-08dde4704834,"Eldre hytte med sjel og sjarm | Sentral tomt på 3,1 mål | Gode solforhold og flott beliggenhet | Skiløyper rett utenfor","Grøtåssetervegen 14, 2618, Lillehammer, LILLEHAMMER, LILLEHAMMER, INNLANDET, Norge",Lillehammer,DNB Eiendom,Martin Slåttholm Sønsteli,2563590.0,available,2025-08-26T11:45:35.278Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793374+00:00
DNB,90b42b2f-6ae5-4f7f-aa47-08dde4704834,"Eldre hytte med sjel og sjarm | Sentral tomt på 3,1 mål | Gode solforhold og flott beliggenhet | Skiløyper rett utenfor","Grøtåssetervegen 14, 2618, Lillehammer, LILLEHAMMER, LILLEHAMMER, INNLANDET, Norge",Lillehammer,DNB Eiendom,Ingrid Kvernes,2563590.0,available,2025-08-26T11:45:35.278Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793379+00:00
DNB,2655df5c-fabf-4489-aa41-08dde4704834,"Innflytningsklar & strøken bolig, med flott intern beliggenhet & optimale solforhold! God standard inne & ute - Heis","Sjøstrand 6, 3209, Sandefjord, SANDEFJORD, SANDEFJORD, VESTFOLD, Norge",Sandefjord,DNB Eiendom,Kjetil Hvorup Øvrum,3033375.0,available,2025-08-26T10:27:29.862Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793560+00:00
DNB,2655df5c-fabf-4489-aa41-08dde4704834,"Innflytningsklar & strøken bolig, med flott intern beliggenhet & optimale solforhold! God standard inne & ute - Heis","Sjøstrand 6, 3209, Sandefjord, SANDEFJORD, SANDEFJORD, VESTFOLD, Norge",Sandefjord,DNB Eiendom,Kjetil Hvorup Øvrum,3033375.0,available,2025-08-26T10:27:29.862Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793565+00:00
DNB,2655df5c-fabf-4489-aa41-08dde4704834,"Innflytningsklar & strøken bolig, med flott intern beliggenhet & optimale solforhold! God standard inne & ute - Heis","Sjøstrand 6, 3209, Sandefjord, SANDEFJORD, SANDEFJORD, VESTFOLD, Norge",Sandefjord,DNB Eiendom,Tove Strand,3033375.0,available,2025-08-26T10:27:29.862Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793571+00:00
DNB,9064ca43-8209-4114-aa3c-08dde4704834,Stor 2-roms seniorleilighet med enkel og trappefri adkomst i 1. etg | Solrik markterrasse | Sentrumsnært område!,"Eikveien 86, 3186, Horten, HORTEN, HORTEN, VESTFOLD, Norge",Horten,DNB Eiendom,Eskil Hansen Horten,1589337.0,available,2025-08-26T09:20:33.09Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793754+00:00
DNB,9064ca43-8209-4114-aa3c-08dde4704834,Stor 2-roms seniorleilighet med enkel og trappefri adkomst i 1. etg | Solrik markterrasse | Sentrumsnært område!,"Eikveien 86, 3186, Horten, HORTEN, HORTEN, VESTFOLD, Norge",Horten,DNB Eiendom,Kenneth Kløw,1589337.0,available,2025-08-26T09:20:33.09Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793760+00:00
DNB,9064ca43-8209-4114-aa3c-08dde4704834,Stor 2-roms seniorleilighet med enkel og trappefri adkomst i 1. etg | Solrik markterrasse | Sentrumsnært område!,"Eikveien 86, 3186, Horten, HORTEN, HORTEN, VESTFOLD, Norge",Horten,DNB Eiendom,Eskil Hansen Horten,1589337.0,available,2025-08-26T09:20:33.09Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793765+00:00
DNB,9064ca43-8209-4114-aa3c-08dde4704834,Stor 2-roms seniorleilighet med enkel og trappefri adkomst i 1. etg | Solrik markterrasse | Sentrumsnært område!,"Eikveien 86, 3186, Horten, HORTEN, HORTEN, VESTFOLD, Norge",Horten,DNB Eiendom,Ina Allum,1589337.0,available,2025-08-26T09:20:33.09Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793770+00:00
DNB,acc74d4a-9491-45bc-aa39-08dde4704834,Sjarmerende hytte med tradisjonell stil | Sommervann til hyttevegg | Rolig område med naturskjønne omgivelser nær vann,"Øvre Langeråkvegen 62, 2870, Dokka, DOKKA, NORDRE LAND, INNLANDET, Norge",Dokka,DNB Eiendom,Tore Kinn,646840.0,available,2025-08-26T08:58:44.145Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793946+00:00
DNB,acc74d4a-9491-45bc-aa39-08dde4704834,Sjarmerende hytte med tradisjonell stil | Sommervann til hyttevegg | Rolig område med naturskjønne omgivelser nær vann,"Øvre Langeråkvegen 62, 2870, Dokka, DOKKA, NORDRE LAND, INNLANDET, Norge",Dokka,DNB Eiendom,Tore Kinn,646840.0,available,2025-08-26T08:58:44.145Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793952+00:00
DNB,acc74d4a-9491-45bc-aa39-08dde4704834,Sjarmerende hytte med tradisjonell stil | Sommervann til hyttevegg | Rolig område med naturskjønne omgivelser nær vann,"Øvre Langeråkvegen 62, 2870, Dokka, DOKKA, NORDRE LAND, INNLANDET, Norge",Dokka,DNB Eiendom,Mary-Elise Olsen,646840.0,available,2025-08-26T08:58:44.145Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793958+00:00
DNB,acc74d4a-9491-45bc-aa39-08dde4704834,Sjarmerende hytte med tradisjonell stil | Sommervann til hyttevegg | Rolig område med naturskjønne omgivelser nær vann,"Øvre Langeråkvegen 62, 2870, Dokka, DOKKA, NORDRE LAND, INNLANDET, Norge",Dokka,DNB Eiendom,Silje Kristine Vestskog,646840.0,available,2025-08-26T08:58:44.145Z,2025-09-24 20:02:09,2025-09-24T20:02:09.793963+00:00
DNB,d69eb6e1-5156-410c-bc5f-08ddde24d945,"Tiltalende 2-roms fra 2018 med luftig takhøyde, trivelig balkong, garasjeplass og nydelig utsikt over Mossesundet","Krossern 15, 1513, Moss, MOSS, MOSS, ØSTFOLD, Norge",Moss,DNB Eiendom,Michael Pindsle,3180059.0,available,2025-08-26T08:48:28.457Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794145+00:00
DNB,d69eb6e1-5156-410c-bc5f-08ddde24d945,"Tiltalende 2-roms fra 2018 med luftig takhøyde, trivelig balkong, garasjeplass og nydelig utsikt over Mossesundet","Krossern 15, 1513, Moss, MOSS, MOSS, ØSTFOLD, Norge",Moss,DNB Eiendom,Karl-Otto Weiby Ruud,3180059.0,available,2025-08-26T08:48:28.457Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794151+00:00
DNB,d69eb6e1-5156-410c-bc5f-08ddde24d945,"Tiltalende 2-roms fra 2018 med luftig takhøyde, trivelig balkong, garasjeplass og nydelig utsikt over Mossesundet","Krossern 15, 1513, Moss, MOSS, MOSS, ØSTFOLD, Norge",Moss,DNB Eiendom,Ina Allum,3180059.0,available,2025-08-26T08:48:28.457Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794156+00:00
DNB,7e2d0b07-9eb3-4e4c-aa37-08dde4704834,KOKKENES - Sjarmerende enebolig m/solrik beliggenhet og utsikt | Koselig hage | Innholdsrik planløsning m/bla. 3 soverom,"Kokkeneskleiva 6, 4790, Lillesand, LILLESAND, LILLESAND, AGDER, Norge",Lillesand,DNB Eiendom,Jan Olav Birkenes,4075465.0,available,2025-08-26T08:09:28.336Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794351+00:00
DNB,7e2d0b07-9eb3-4e4c-aa37-08dde4704834,KOKKENES - Sjarmerende enebolig m/solrik beliggenhet og utsikt | Koselig hage | Innholdsrik planløsning m/bla. 3 soverom,"Kokkeneskleiva 6, 4790, Lillesand, LILLESAND, LILLESAND, AGDER, Norge",Lillesand,DNB Eiendom,Jan Olav Birkenes,4075465.0,available,2025-08-26T08:09:28.336Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794356+00:00
DNB,7e2d0b07-9eb3-4e4c-aa37-08dde4704834,KOKKENES - Sjarmerende enebolig m/solrik beliggenhet og utsikt | Koselig hage | Innholdsrik planløsning m/bla. 3 soverom,"Kokkeneskleiva 6, 4790, Lillesand, LILLESAND, LILLESAND, AGDER, Norge",Lillesand,DNB Eiendom,Silje Kristine Vestskog,4075465.0,available,2025-08-26T08:09:28.336Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794362+00:00
DNB,105d8c19-be8a-4d2f-aa36-08dde4704834,Romslig enebolig | Solrik og stor terrasse | To uthus | God parkeringsplass | Romslig tomt | Utsikt mot Mjøsa,"Skaberudvegen 57, 2338, Espa, ESPA, STANGE, INNLANDET, Norge",Espa,DNB Eiendom,Glenn Kristen Strand,2850590.0,available,2025-08-26T08:02:49.882Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794529+00:00
DNB,105d8c19-be8a-4d2f-aa36-08dde4704834,Romslig enebolig | Solrik og stor terrasse | To uthus | God parkeringsplass | Romslig tomt | Utsikt mot Mjøsa,"Skaberudvegen 57, 2338, Espa, ESPA, STANGE, INNLANDET, Norge",Espa,DNB Eiendom,Marita Brennodden,2850590.0,available,2025-08-26T08:02:49.882Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794553+00:00
DNB,105d8c19-be8a-4d2f-aa36-08dde4704834,Romslig enebolig | Solrik og stor terrasse | To uthus | God parkeringsplass | Romslig tomt | Utsikt mot Mjøsa,"Skaberudvegen 57, 2338, Espa, ESPA, STANGE, INNLANDET, Norge",Espa,DNB Eiendom,Glenn Kristen Strand,2850590.0,available,2025-08-26T08:02:49.882Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794559+00:00
DNB,105d8c19-be8a-4d2f-aa36-08dde4704834,Romslig enebolig | Solrik og stor terrasse | To uthus | God parkeringsplass | Romslig tomt | Utsikt mot Mjøsa,"Skaberudvegen 57, 2338, Espa, ESPA, STANGE, INNLANDET, Norge",Espa,DNB Eiendom,Ingrid Kvernes,2850590.0,available,2025-08-26T08:02:49.882Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794564+00:00
DNB,105d8c19-be8a-4d2f-aa36-08dde4704834,Romslig enebolig | Solrik og stor terrasse | To uthus | God parkeringsplass | Romslig tomt | Utsikt mot Mjøsa,"Skaberudvegen 57, 2338, Espa, ESPA, STANGE, INNLANDET, Norge",Espa,DNB Eiendom,Veline Johansen,2850590.0,available,2025-08-26T08:02:49.882Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794569+00:00
DNB,7de787f3-55b1-4920-dce8-08dd9772b4bc,Innholdsrik enebolig med stor tomt og flotte sol forhold | Kort avstand til servicetilbud på Lindås | Garasje,"Holmåsvegen 2, 5955, Lindås, LINDÅS, ALVER, VESTLAND, Norge",Lindås,DNB Eiendom,Line Jeanette Heggelund,3588850.0,available,2025-08-26T07:35:40.466Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794792+00:00
DNB,7de787f3-55b1-4920-dce8-08dd9772b4bc,Innholdsrik enebolig med stor tomt og flotte sol forhold | Kort avstand til servicetilbud på Lindås | Garasje,"Holmåsvegen 2, 5955, Lindås, LINDÅS, ALVER, VESTLAND, Norge",Lindås,DNB Eiendom,Line Jeanette Heggelund,3588850.0,available,2025-08-26T07:35:40.466Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794797+00:00
DNB,7de787f3-55b1-4920-dce8-08dd9772b4bc,Innholdsrik enebolig med stor tomt og flotte sol forhold | Kort avstand til servicetilbud på Lindås | Garasje,"Holmåsvegen 2, 5955, Lindås, LINDÅS, ALVER, VESTLAND, Norge",Lindås,DNB Eiendom,Siri Sannes,3588850.0,available,2025-08-26T07:35:40.466Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794804+00:00
DNB,7de787f3-55b1-4920-dce8-08dd9772b4bc,Innholdsrik enebolig med stor tomt og flotte sol forhold | Kort avstand til servicetilbud på Lindås | Garasje,"Holmåsvegen 2, 5955, Lindås, LINDÅS, ALVER, VESTLAND, Norge",Lindås,DNB Eiendom,Tiril Adelheid Sveen,3588850.0,available,2025-08-26T07:35:40.466Z,2025-09-24 20:02:09,2025-09-24T20:02:09.794809+00:00
